linha,coluna,rotulo_coluna,tipo_linha,codigo_cnae,descricao,status_atualizacao,valor_origem,valor_gerado,diferenca,variacao_pct,resultado,motivo
85,S,S — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2024 / Microempresa,classe,46842,"Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos",indisponivel,3064,3064,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
85,T,T — Empresa de pequeno porte,classe,46842,"Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos",indisponivel,395,395,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
85,U,U — Empresa de médio porte,classe,46842,"Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos",indisponivel,41,41,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
85,V,V — Grande empresa,classe,46842,"Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos",indisponivel,19,19,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
86,D,D — EMPREGOS / Estoque 2022,classe,46851,"Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção",indisponivel,17203,17203,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
86,E,E — Estoque 2023,classe,46851,"Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção",indisponivel,18644,18644,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
86,F,F — Estoque 2024,classe,46851,"Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção",indisponivel,19260,19260,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
86,G,G — Estoque 2025,classe,46851,"Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção",formula_preservada,19739,19737,-2.0,-0.0101,divergente,estoque projetado = coluna F + coluna J
86,H,H — Saldo / 2023 (jan-dez),classe,46851,"Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção",atualizado,594,594,0.0,0.0,identico,
86,I,I — 2024 (jan-dez),classe,46851,"Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção",atualizado,837,837,0.0,0.0,identico,
86,J,J — 2025 (jan-dez),classe,46851,"Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção",atualizado,479,477,-2.0,-0.4175,divergente,
86,K,K — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2022 / Microempresa,classe,46851,"Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
86,L,L — Empresa de pequeno porte,classe,46851,"Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
86,M,M — Empresa de médio porte,classe,46851,"Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
86,N,N — Grande empresa,classe,46851,"Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
86,O,O — Quantidade de estabelecimentos por porte(RAIS completa) (Metodologia Sebrae) 2023 / Microempresa,classe,46851,"Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção",indisponivel,1965,1965,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
86,P,P — Empresa de pequeno porte,classe,46851,"Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção",indisponivel,346,346,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
86,Q,Q — Empresa de médio porte,classe,46851,"Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção",indisponivel,52,52,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
86,R,R — Grande empresa,classe,46851,"Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção",indisponivel,27,27,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
86,S,S — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2024 / Microempresa,classe,46851,"Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção",indisponivel,2082,2082,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
86,T,T — Empresa de pequeno porte,classe,46851,"Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção",indisponivel,365,365,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
86,U,U — Empresa de médio porte,classe,46851,"Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção",indisponivel,51,51,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
86,V,V — Grande empresa,classe,46851,"Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção",indisponivel,27,27,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
87,D,D — EMPREGOS / Estoque 2022,classe,46869,Comércio atacadista de papel e papelão em bruto e de embalagens,indisponivel,31256,31256,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
87,E,E — Estoque 2023,classe,46869,Comércio atacadista de papel e papelão em bruto e de embalagens,indisponivel,33067,33067,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
87,F,F — Estoque 2024,classe,46869,Comércio atacadista de papel e papelão em bruto e de embalagens,indisponivel,34260,34260,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
87,G,G — Estoque 2025,classe,46869,Comércio atacadista de papel e papelão em bruto e de embalagens,formula_preservada,35971,35983,12.0,0.0334,divergente,estoque projetado = coluna F + coluna J
87,H,H — Saldo / 2023 (jan-dez),classe,46869,Comércio atacadista de papel e papelão em bruto e de embalagens,atualizado,1822,1822,0.0,0.0,identico,
87,I,I — 2024 (jan-dez),classe,46869,Comércio atacadista de papel e papelão em bruto e de embalagens,atualizado,1740,1741,1.0,0.0575,divergente,
87,J,J — 2025 (jan-dez),classe,46869,Comércio atacadista de papel e papelão em bruto e de embalagens,atualizado,1711,1723,12.0,0.7013,divergente,
87,K,K — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2022 / Microempresa,classe,46869,Comércio atacadista de papel e papelão em bruto e de embalagens,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
87,L,L — Empresa de pequeno porte,classe,46869,Comércio atacadista de papel e papelão em bruto e de embalagens,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
87,M,M — Empresa de médio porte,classe,46869,Comércio atacadista de papel e papelão em bruto e de embalagens,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
87,N,N — Grande empresa,classe,46869,Comércio atacadista de papel e papelão em bruto e de embalagens,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
87,O,O — Quantidade de estabelecimentos por porte(RAIS completa) (Metodologia Sebrae) 2023 / Microempresa,classe,46869,Comércio atacadista de papel e papelão em bruto e de embalagens,indisponivel,7882,7882,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
87,P,P — Empresa de pequeno porte,classe,46869,Comércio atacadista de papel e papelão em bruto e de embalagens,indisponivel,807,807,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
87,Q,Q — Empresa de médio porte,classe,46869,Comércio atacadista de papel e papelão em bruto e de embalagens,indisponivel,60,60,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
87,R,R — Grande empresa,classe,46869,Comércio atacadista de papel e papelão em bruto e de embalagens,indisponivel,20,20,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
87,S,S — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2024 / Microempresa,classe,46869,Comércio atacadista de papel e papelão em bruto e de embalagens,indisponivel,8570,8570,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
87,T,T — Empresa de pequeno porte,classe,46869,Comércio atacadista de papel e papelão em bruto e de embalagens,indisponivel,807,807,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
87,U,U — Empresa de médio porte,classe,46869,Comércio atacadista de papel e papelão em bruto e de embalagens,indisponivel,65,65,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
87,V,V — Grande empresa,classe,46869,Comércio atacadista de papel e papelão em bruto e de embalagens,indisponivel,23,23,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
88,D,D — EMPREGOS / Estoque 2022,classe,46877,Comércio atacadista de resíduos e sucatas,indisponivel,54522,54522,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
88,E,E — Estoque 2023,classe,46877,Comércio atacadista de resíduos e sucatas,indisponivel,52297,52297,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
88,F,F — Estoque 2024,classe,46877,Comércio atacadista de resíduos e sucatas,indisponivel,52883,52883,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
88,G,G — Estoque 2025,classe,46877,Comércio atacadista de resíduos e sucatas,formula_preservada,54317,54302,-15.0,-0.0276,divergente,estoque projetado = coluna F + coluna J
88,H,H — Saldo / 2023 (jan-dez),classe,46877,Comércio atacadista de resíduos e sucatas,atualizado,-2118,-2117,1.0,0.0472,divergente,
88,I,I — 2024 (jan-dez),classe,46877,Comércio atacadista de resíduos e sucatas,atualizado,728,727,-1.0,-0.1374,divergente,
88,J,J — 2025 (jan-dez),classe,46877,Comércio atacadista de resíduos e sucatas,atualizado,1434,1419,-15.0,-1.046,divergente,
88,K,K — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2022 / Microempresa,classe,46877,Comércio atacadista de resíduos e sucatas,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
88,L,L — Empresa de pequeno porte,classe,46877,Comércio atacadista de resíduos e sucatas,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
88,M,M — Empresa de médio porte,classe,46877,Comércio atacadista de resíduos e sucatas,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
88,N,N — Grande empresa,classe,46877,Comércio atacadista de resíduos e sucatas,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
88,O,O — Quantidade de estabelecimentos por porte(RAIS completa) (Metodologia Sebrae) 2023 / Microempresa,classe,46877,Comércio atacadista de resíduos e sucatas,indisponivel,11667,11667,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
